customerID,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn
3030-YDNRM,0,0,0,8,1,1,0,0,0,0,0,0,1,74.85,572.45,0
7321-KKSDU,0,0,1,32,1,0,0,0,0,0,0,0,0,20.5,696.8,0
3402-XRIUO,1,1,0,22,1,1,1,1,0,1,0,0,1,63.55,1381.8,0
3132-TVFDZ,1,1,0,57,0,0,0,0,0,0,1,1,1,44.85,2572.95,1
8286-AFUYI,0,0,0,1,1,0,1,0,0,0,0,0,0,47.95,47.95,0
8080-DDEMJ,1,0,0,1,1,0,0,0,0,0,0,0,0,45.1,45.1,1
8356-WUAOJ,0,1,0,1,1,0,0,0,0,0,0,0,1,45,45,0
6365-MTGZX,0,0,0,24,1,0,0,0,0,1,1,1,1,96,2122.45,1
1349-WXNGG,0,0,0,1,1,0,0,0,0,0,0,0,0,20.05,20.05,1
8058-DMYRU,1,0,0,54,1,1,0,1,0,0,0,1,1,90.05,4931.8,0
9350-ZXYJC,0,0,0,4,1,1,0,0,0,0,0,0,1,25.3,116.95,0
6990-YNRIO,0,1,1,65,1,1,1,0,1,1,1,1,0,108.65,6937.95,1
8958-JPTRR,0,1,0,56,1,1,0,0,0,0,0,0,0,24.3,1261.7,0
6959-GQEGV,0,0,0,45,1,0,1,0,1,0,1,1,1,75.95,3273.8,0
3173-WSSUE,0,1,1,71,1,0,0,0,0,0,0,0,0,19.7,1415.85,0
1265-HVPZB,0,1,0,59,1,0,1,1,1,0,1,0,0,66.4,3958.2,0
4115-UMJFQ,0,0,0,69,0,0,0,1,1,0,0,0,1,35.75,2492.25,0
7369-TRPFD,0,0,0,19,1,0,0,0,0,0,0,0,0,18.8,279.2,0
1098-KFQEC,0,1,1,55,1,0,0,0,0,0,0,0,0,19.4,1083,0
7190-XHTWJ,0,0,0,38,1,0,0,0,0,0,0,0,0,19.3,755.5,0
0621-TWIEM,0,0,0,10,1,0,0,0,0,0,0,0,1,45.55,402.6,1
3537-RYBHH,1,1,0,47,1,1,1,1,1,0,0,0,1,67.45,3252,0
2485-ITVKB,0,1,0,2,0,0,0,0,0,0,0,1,1,35.1,68.75,1
3669-OYSJI,0,0,0,1,1,0,0,0,0,0,0,0,0,46.2,46.2,1
1612-EOHDH,0,0,0,1,1,0,0,0,0,0,0,0,0,45.15,45.15,1
6702-OHFWR,1,0,0,1,0,0,0,1,1,0,0,1,1,43.3,43.3,1
5296-BFCYD,0,1,1,46,1,0,0,0,0,0,0,0,1,20.1,936.85,0
4510-PYUSH,1,0,0,38,1,0,1,1,0,0,0,0,1,57.15,2250.65,1
9359-JANWS,0,1,0,65,1,0,1,0,1,1,0,0,0,58.9,3857.1,0
7517-SAWMO,0,1,0,19,1,0,1,0,0,0,0,0,1,73.2,1441.1,1
4143-HHPMK,0,0,0,52,1,0,0,1,0,0,0,1,1,85.35,4338.6,1
3279-DYZQM,0,1,1,71,1,0,0,0,0,0,0,0,0,19.45,1378.45,0
7054-LGEQW,0,0,0,1,1,0,0,0,0,0,0,0,0,45.95,45.95,1
0523-VNGTF,1,0,0,52,0,0,0,1,1,1,1,0,1,50.5,2566.3,0
9575-IWCAZ,0,1,0,6,1,1,0,0,0,0,0,0,0,25.1,171,0
7105-MXJLL,1,1,0,26,1,0,0,0,1,0,0,1,0,60.7,1597.4,0
7064-FRRSW,1,0,0,48,1,1,0,1,0,0,1,1,1,99,4744.35,0
7940-UQQUG,0,1,1,64,1,1,1,0,0,1,1,1,1,104.4,6721.6,0
0923-PNFUB,0,0,0,3,1,0,0,1,0,0,1,0,0,83.75,247.25,1
3961-SXAXY,0,0,0,1,1,0,0,0,0,0,0,0,1,44.05,44.05,0
7010-BRBUU,0,1,1,72,1,1,0,0,0,0,0,0,0,24.1,1734.65,0
3566-HJGPK,0,0,0,1,1,0,0,0,0,0,0,0,1,45.55,45.55,0
3062-ICYZQ,0,1,1,51,1,1,1,1,0,0,0,1,1,93.8,4539.35,0
9938-PRCVK,0,1,1,41,1,0,0,0,0,0,0,0,0,19.7,804.25,0
0973-KYVNF,0,1,1,72,1,0,1,1,1,0,1,0,1,70.65,5011.15,0
5129-HHMZC,0,1,0,43,1,1,1,1,0,1,1,1,0,86.45,3574.5,0
9637-CDTKZ,0,1,0,72,1,1,1,1,1,1,1,1,1,114.1,8086.4,0
3946-JEWRQ,0,1,0,47,1,1,0,0,0,0,1,1,1,95.2,4563,0
7873-CVMAW,0,0,0,72,1,1,1,1,1,1,1,1,0,88.55,6362.35,0
0463-WZZKO,0,0,0,3,1,0,0,0,0,0,0,0,1,20.75,67.1,0
3494-JCHRQ,0,0,0,1,1,0,0,0,0,0,0,0,1,70.05,70.05,1
6474-FVJLC,0,0,0,2,1,1,0,0,0,0,0,1,1,86,165.45,1
4524-QCSSM,0,0,0,26,0,0,1,1,0,0,0,1,1,44.65,1156.55,0
5832-EXGTT,0,1,1,29,1,0,1,0,0,0,0,1,1,60.2,1834.15,0
8840-DQLGN,1,1,0,35,1,1,1,1,0,1,1,0,1,100.5,3653.35,1
2039-JONDJ,0,0,0,27,1,0,1,1,0,0,0,0,0,55.45,1477.65,0
7217-JYHOQ,0,1,1,24,1,0,1,1,0,1,0,1,1,70.3,1706.45,0
6695-FRVEC,0,1,1,67,1,0,1,0,1,1,0,0,1,60.4,3953.7,0
4547-LYTDD,0,0,0,16,1,1,0,0,0,0,0,0,0,72.65,1194.3,1
9894-QMIMJ,0,0,0,23,1,0,0,1,1,0,0,0,0,55.8,1327.85,0
8069-YQQAJ,0,0,0,14,0,0,0,1,0,0,0,0,1,31.1,419.7,0
6770-XUAGN,0,1,1,1,1,0,0,0,0,0,0,0,1,21,21,1
4193-ORFCL,1,0,0,1,1,0,0,0,0,0,0,0,0,45.1,45.1,1
1636-NTNCO,1,0,0,4,0,0,0,1,0,0,1,1,1,50.95,207.35,0
3466-WAESX,0,0,1,16,1,1,1,1,0,0,0,1,1,69.1,1083.7,0
9281-PKKZE,0,1,0,46,0,0,0,0,0,0,1,1,1,43.95,2007.85,0
3638-VBZTA,0,0,1,68,1,1,1,1,0,1,1,1,1,86.5,5882.75,0
7459-IMVYU,0,0,0,38,1,1,1,1,1,1,0,0,0,69.95,2657.55,0
7776-QWNFX,1,1,0,30,1,0,0,1,0,0,0,0,1,50.4,1527.5,1
6689-TCZHQ,1,0,0,5,1,0,0,0,0,0,0,1,0,78.95,378.4,1
8563-OYMQY,0,0,0,17,1,0,0,1,1,0,0,1,1,90.95,1612.2,0
0754-EEBDC,0,1,1,4,1,0,0,0,0,0,0,0,0,19.9,76.65,0
5777-ZPQNC,0,0,0,12,1,0,0,0,0,0,0,0,0,20.15,260.7,0
1951-IEYXM,0,1,1,72,1,1,1,1,1,1,1,1,1,90.6,6441.85,0
3318-NMQXL,0,0,0,3,1,0,0,0,0,0,1,1,1,92,266.8,0
3143-ILDAL,0,0,0,56,1,1,0,1,0,1,0,1,1,94.45,5124.6,1
1022-RKXDR,0,0,0,41,1,1,0,0,0,0,0,0,1,24.85,962.25,0
2361-FJW0,0,0,0,40,0,0,0,1,0,1,0,0,0,36,1382.9,0
2272-UOINI,0,0,0,7,1,0,1,1,0,1,1,1,1,78.5,571.05,0
8232-UTFOZ,0,0,0,69,1,0,0,0,0,0,0,0,0,19.95,1399.35,0
3750-YHRYO,0,1,1,7,1,0,0,0,0,0,0,0,0,20.65,150,0
6637-KYRCV,0,1,1,5,0,0,0,1,0,0,0,0,1,30.5,167.2,0
5668-MEISB,0,1,1,72,1,1,1,1,1,1,1,0,0,106.1,7657.4,0
0129-QMPDR,0,1,1,44,1,0,0,0,0,0,0,0,1,20.5,865.05,0
7188-CBBBA,0,0,0,65,1,1,0,1,1,0,1,0,1,95.5,6153.85,0
5356-CSVSQ,0,0,0,3,1,1,0,0,0,1,1,0,0,64.6,174.2,0
3221-CJMSG,0,0,0,24,1,0,0,0,0,1,0,0,1,51.1,1269.6,0
4720-VSTSI,0,0,0,44,1,1,0,1,1,0,0,0,1,84.8,3862.55,1
3219-JQRSL,1,1,0,72,1,1,1,1,1,1,1,1,0,89.1,6352.4,0
2801-NISEI,0,0,0,24,1,0,1,0,0,1,0,0,0,54.95,1348.5,0
3946-MHCZW,0,0,0,1,1,0,0,0,1,0,0,0,0,50.9,50.9,1
4623-ZKHLY,0,1,0,22,1,0,0,0,0,0,0,0,1,20.45,471.55,0
6732-VAILE,0,1,1,70,1,1,0,1,1,1,1,1,1,85.95,5931.75,0
8201-AAXCB,0,1,1,25,1,1,0,0,0,0,1,0,0,60.35,1404.65,0
7696-CFTAT,0,1,1,37,1,0,0,0,0,0,0,0,0,19.8,726.1,0
1845-CSBRZ,1,1,1,22,1,1,0,0,0,0,1,0,0,85.35,1961.6,0
2123-VSCOT,0,1,1,59,1,1,0,0,1,1,1,0,1,72.1,4194.85,0
6651-AZVTJ,0,1,1,49,1,1,0,0,1,0,1,1,1,99.8,4872.45,1
4566-GOLUK,0,1,1,47,1,1,0,0,1,1,1,1,1,107.35,5118.95,1
2484-DGXPZ,0,1,1,31,1,0,0,0,0,0,0,0,1,19.55,658.95,1
2018-QKYGT,0,1,1,1,1,0,0,0,0,0,0,1,1,81.05,81.05,0
2792-VPPET,0,0,0,3,1,0,0,0,0,0,0,0,1,20.5,76.95,0
7409-JURKQ,0,1,0,53,1,1,0,1,1,1,1,1,1,111.8,5809.75,0
3247-MHJKM,0,0,0,1,1,0,0,0,0,0,0,0,0,20.2,20.2,0
1964-SVLEA,0,0,0,20,1,0,0,0,0,0,0,0,1,19.7,415.9,0
4587-NUKOX,0,0,0,3,1,0,1,1,0,0,0,0,1,79.1,246.5,1
7297-DVYGA,0,0,0,51,1,0,0,0,0,0,0,0,1,19.85,996.95,0
2239-CGBUZ,0,1,0,51,1,0,1,1,0,1,0,0,1,60.5,3145.15,0
0854-UYHZD,0,1,1,13,1,0,0,0,0,0,0,0,0,19.55,265.3,0
7243-LCGGZ,0,0,0,1,1,0,0,0,0,0,0,0,0,20.9,20.9,0
8267-KFGYD,0,0,1,1,1,0,0,0,0,0,0,0,1,21.05,21.05,0
4890-VMUAV,0,0,0,63,1,1,1,1,1,1,0,0,0,71.5,4576.3,0
9261-WDCAF,0,0,0,3,1,0,0,0,0,0,0,1,0,54.65,189.1,0
3764-MNMOI,0,0,0,46,1,0,0,0,0,0,0,0,0,19.2,908.15,0
7442-YGZFK,0,0,0,1,1,1,0,0,0,0,0,0,1,49.8,49.8,0
0420-BWTPW,0,0,1,8,0,0,0,0,0,0,0,0,0,25.5,215.2,1
8229-BUJHX,0,1,1,71,1,0,0,0,0,0,0,0,0,20.5,1500.95,0
7449-HVPIV,0,1,1,55,1,1,0,0,1,0,1,0,1,90.4,5099.15,0
5504-WSIUR,0,0,0,70,1,1,0,1,1,1,0,0,1,90.25,6385.95,0
8183-ONMXC,0,0,0,2,1,0,0,0,0,0,0,1,0,80.75,159.45,1
8466-PZBLH,0,1,1,67,1,1,1,0,0,1,1,1,0,104.6,6885.75,0
9614-RMGHA,0,1,0,65,1,1,0,1,0,0,1,0,1,91.85,5940.85,1
8735-IJJEG,0,1,0,14,1,0,0,0,1,0,0,0,0,50.2,668.85,0
0564-MUUQK,0,1,1,20,1,1,0,0,1,1,0,1,1,95.5,1916.2,0
5054-IEXZT,0,0,1,1,1,0,0,1,0,0,0,0,1,75.35,75.35,1
5834-ASPWA,0,0,0,1,1,1,0,0,0,0,0,0,1,75.45,75.45,1
0701-RFGFI,0,1,1,49,1,1,0,0,0,0,1,1,1,95.4,4613.95,0
0019-EFAEP,0,0,0,72,1,1,1,1,1,0,1,0,1,101.3,7261.25,0
5619-PTMIK,0,1,0,46,1,1,1,0,0,0,0,0,0,53.1,2459.8,0
3737-XBQDD,0,0,0,24,1,1,0,1,1,0,0,0,1,84.85,2048.8,0
5882-CMAZQ,0,1,1,5,0,0,0,1,0,1,0,0,0,34.25,163.55,0
5846-QFDFI,0,1,1,33,1,1,0,1,1,1,0,0,0,88.6,2888.7,0
4445-KWOKW,0,0,0,42,1,1,1,1,0,0,0,0,1,60.15,2421.6,0
3511-APPBJ,0,0,0,23,1,0,1,0,1,0,1,1,1,99.95,2292.75,0
7967-HYCDE,0,0,0,8,1,0,0,0,0,0,0,0,0,70.7,553.4,0
2430-RRYUW,0,0,0,66,1,0,1,1,0,0,0,0,1,54.8,3465.7,0
3948-XHGNA,0,0,0,24,1,0,1,0,0,0,0,0,1,49.55,1210.4,1
3723-BFBGR,1,0,0,24,1,1,0,1,0,0,0,0,0,54.8,1291.3,0
0565-IYCGT,0,0,0,69,1,1,1,1,1,1,0,1,1,78.6,5356.45,1
5447-WZAFP,0,0,0,53,1,0,0,1,1,0,1,1,1,100.3,5200.8,0
5110-CHOPY,0,0,0,60,0,0,1,0,1,0,1,1,0,53.6,3237.05,0
5445-UTODQ,0,1,0,7,1,0,0,0,0,0,1,0,1,81.1,576.65,1
4425-OWHWB,0,0,0,20,1,0,0,0,0,0,0,0,1,19.35,433.75,0
7892-QVYKW,0,1,1,23,1,1,0,0,0,0,0,1,0,85.6,1868.4,0
9675-ICXCT,0,1,1,72,1,0,1,0,1,1,1,1,1,80.8,5728.55,0
1024-VRZHF,0,1,0,11,1,1,0,0,0,0,0,0,1,74.95,825.7,1
4703-MQYKT,0,0,0,21,1,0,0,0,0,0,0,0,0,19.6,390.4,0
9497-QCMMS,1,0,0,1,1,1,0,0,0,0,1,1,1,93.55,93.55,1
5692-ICXLW,1,0,0,31,1,1,0,1,0,0,1,0,1,90.7,2845.15,0
0602-DDUML,0,0,0,57,1,0,0,1,1,1,1,0,0,69.75,3894.4,0
2208-MPXIO,0,1,1,45,1,0,0,0,0,0,0,0,1,20,886.4,0
1960-UYCNN,0,0,0,10,1,1,0,1,1,0,0,1,1,95.25,1021.55,0
0348-SDKOL,0,1,0,58,1,1,0,0,1,1,1,1,1,102.1,5885.4,1
3190-FZATL,0,0,1,14,1,0,0,0,0,0,0,0,0,19.95,268.4,0
7336-RLLRH,0,1,0,27,1,1,1,0,0,1,1,1,0,80.85,2204.35,0
4373-MAVJG,0,1,1,14,1,1,0,1,0,0,0,1,1,90.9,1259,1
8901-HJXTF,0,1,1,12,0,0,0,1,0,0,0,0,0,29.2,309.1,1
7710-JSYOA,0,1,1,69,1,1,0,1,0,1,0,1,1,93.3,6398.05,0
5419-KLXBN,0,1,1,25,1,0,0,1,1,0,1,0,1,89.15,2257.75,1
3424-NMNBO,1,1,0,58,1,1,1,1,1,0,1,1,1,108.85,6287.25,1
9885-MFVSU,0,1,1,35,0,0,1,0,0,1,1,0,1,46.35,1662.05,0
4514-GFCFI,1,0,0,16,1,1,0,0,0,0,1,0,1,84.75,1350.15,1
0607-MVMGC,0,1,1,45,1,1,0,1,1,0,1,1,0,78.75,3600.65,0
3365-SAIGS,0,0,0,17,1,0,0,1,0,0,1,0,1,83.55,1329.15,0
9828-AOQLM,0,1,1,1,1,0,0,0,0,0,0,0,1,45.7,45.7,1
8022-BECSI,0,0,0,22,1,0,0,0,0,0,0,0,0,19.6,422.5,0
8000-REIQB,1,0,0,1,1,0,0,0,0,0,0,0,1,69.95,69.95,1
9993-LHIEB,0,1,1,67,1,0,1,0,1,1,0,1,0,67.85,4627.65,0
0266-CLZKZ,0,1,1,67,1,1,0,0,1,1,1,1,1,105.65,6717.9,0
7615-ESMYF,0,1,0,2,0,0,0,0,0,0,1,1,0,44.6,97.1,1
3858-VOBET,0,0,0,23,1,1,0,0,0,0,0,0,1,74.95,1710.45,1
7020-OZKXZ,1,0,0,9,1,0,0,0,1,0,0,0,0,75.5,637.4,0
1216-BGTSP,0,0,0,45,1,1,1,0,1,1,1,1,1,108.45,4964.7,0
